task_id,variant,kind,passed,failed,baseline_cost,baseline_points,mapping
310,rot180,geometry,0,266,25739,14.844237369643414,
310,rot90_ccw_py,geometry,0,266,25739,14.844237369643414,
310,rot90_cw_py,geometry,0,266,25739,14.844237369643414,
310,transpose,geometry,0,266,25739,14.844237369643414,
228,flip_lr,geometry,0,266,25086,14.86993479941538,
228,flip_ud,geometry,0,266,25086,14.86993479941538,
228,identity,geometry,0,266,25086,14.86993479941538,
228,rot180,geometry,0,266,25086,14.86993479941538,
228,rot90_ccw_py,geometry,0,266,25086,14.86993479941538,
228,rot90_cw_py,geometry,0,266,25086,14.86993479941538,
228,transpose,geometry,0,266,25086,14.86993479941538,
166,flip_lr,geometry,0,266,24789,14.881844714630706,
166,flip_ud,geometry,0,266,24789,14.881844714630706,
166,identity,geometry,0,266,24789,14.881844714630706,
166,rot180,geometry,0,266,24789,14.881844714630706,
166,rot90_ccw_py,geometry,0,266,24789,14.881844714630706,
166,rot90_cw_py,geometry,0,266,24789,14.881844714630706,
166,transpose,geometry,0,266,24789,14.881844714630706,
390,flip_lr,geometry,0,266,24692,14.885765416486214,
390,flip_ud,geometry,0,266,24692,14.885765416486214,
390,identity,geometry,0,266,24692,14.885765416486214,
390,rot180,geometry,0,266,24692,14.885765416486214,
390,rot90_ccw_py,geometry,0,266,24692,14.885765416486214,
390,rot90_cw_py,geometry,0,266,24692,14.885765416486214,
390,transpose,geometry,0,266,24692,14.885765416486214,
189,flip_lr,geometry,0,266,24649,14.887508389303385,
189,flip_ud,geometry,0,266,24649,14.887508389303385,
189,identity,geometry,0,266,24649,14.887508389303385,
189,rot180,geometry,0,266,24649,14.887508389303385,
189,rot90_ccw_py,geometry,0,266,24649,14.887508389303385,
189,rot90_cw_py,geometry,0,266,24649,14.887508389303385,
189,transpose,geometry,0,266,24649,14.887508389303385,
175,flip_lr,geometry,0,266,23859,14.920083216374755,
175,flip_ud,geometry,0,266,23859,14.920083216374755,
175,identity,geometry,0,266,23859,14.920083216374755,
175,rot180,geometry,0,266,23859,14.920083216374755,
175,rot90_ccw_py,geometry,0,266,23859,14.920083216374755,
175,rot90_cw_py,geometry,0,266,23859,14.920083216374755,
175,transpose,geometry,0,266,23859,14.920083216374755,
169,flip_lr,geometry,0,266,23629,14.929769949800432,
169,flip_ud,geometry,0,266,23629,14.929769949800432,
169,identity,geometry,0,266,23629,14.929769949800432,
169,rot180,geometry,0,266,23629,14.929769949800432,
169,rot90_ccw_py,geometry,0,266,23629,14.929769949800432,
169,rot90_cw_py,geometry,0,266,23629,14.929769949800432,
169,transpose,geometry,0,266,23629,14.929769949800432,
8,flip_lr,geometry,0,266,23289,14.94426357492621,
8,flip_ud,geometry,0,266,23289,14.94426357492621,
8,identity,geometry,0,266,23289,14.94426357492621,
8,rot180,geometry,0,266,23289,14.94426357492621,
8,rot90_ccw_py,geometry,0,266,23289,14.94426357492621,
8,rot90_cw_py,geometry,0,266,23289,14.94426357492621,
8,transpose,geometry,0,266,23289,14.94426357492621,
218,flip_lr,geometry,0,266,23202,14.948006239164648,
218,flip_ud,geometry,0,266,23202,14.948006239164648,
218,identity,geometry,0,266,23202,14.948006239164648,
218,rot180,geometry,0,266,23202,14.948006239164648,
218,rot90_ccw_py,geometry,0,266,23202,14.948006239164648,
218,rot90_cw_py,geometry,0,266,23202,14.948006239164648,
218,transpose,geometry,0,266,23202,14.948006239164648,
268,flip_lr,geometry,0,266,22387,14.983764287772118,
268,flip_ud,geometry,0,266,22387,14.983764287772118,
268,identity,geometry,0,266,22387,14.983764287772118,
268,rot180,geometry,0,266,22387,14.983764287772118,
268,rot90_ccw_py,geometry,0,266,22387,14.983764287772118,
268,rot90_cw_py,geometry,0,266,22387,14.983764287772118,
268,transpose,geometry,0,266,22387,14.983764287772118,
148,flip_lr,geometry,0,266,22029,14.99988495388028,
148,flip_ud,geometry,0,266,22029,14.99988495388028,
148,identity,geometry,0,266,22029,14.99988495388028,
148,rot180,geometry,0,266,22029,14.99988495388028,
148,rot90_ccw_py,geometry,0,266,22029,14.99988495388028,
148,rot90_cw_py,geometry,0,266,22029,14.99988495388028,
148,transpose,geometry,0,266,22029,14.99988495388028,
308,flip_lr,geometry,0,266,21799,15.010380623834585,
308,flip_ud,geometry,0,266,21799,15.010380623834585,
308,identity,geometry,0,266,21799,15.010380623834585,
308,rot180,geometry,0,266,21799,15.010380623834585,
308,rot90_ccw_py,geometry,0,266,21799,15.010380623834585,
308,rot90_cw_py,geometry,0,266,21799,15.010380623834585,
308,transpose,geometry,0,266,21799,15.010380623834585,
23,flip_lr,geometry,0,266,21433,15.027312930662868,
23,flip_ud,geometry,0,266,21433,15.027312930662868,
23,identity,geometry,0,266,21433,15.027312930662868,
23,rot180,geometry,0,266,21433,15.027312930662868,
23,rot90_ccw_py,geometry,0,266,21433,15.027312930662868,
23,rot90_cw_py,geometry,0,266,21433,15.027312930662868,
23,transpose,geometry,0,266,21433,15.027312930662868,
66,flip_lr,geometry,0,266,21408,15.028480037072045,
66,flip_ud,geometry,0,266,21408,15.028480037072045,
66,identity,geometry,0,266,21408,15.028480037072045,
66,rot180,geometry,0,266,21408,15.028480037072045,
66,rot90_ccw_py,geometry,0,266,21408,15.028480037072045,
66,rot90_cw_py,geometry,0,266,21408,15.028480037072045,
66,transpose,geometry,0,266,21408,15.028480037072045,
79,flip_lr,geometry,0,266,21383,15.029648507210364,
79,flip_ud,geometry,0,266,21383,15.029648507210364,
79,identity,geometry,0,266,21383,15.029648507210364,
79,rot180,geometry,0,266,21383,15.029648507210364,
79,rot90_ccw_py,geometry,0,266,21383,15.029648507210364,
79,rot90_cw_py,geometry,0,266,21383,15.029648507210364,
79,transpose,geometry,0,266,21383,15.029648507210364,
371,flip_lr,geometry,0,266,21181,15.039140167606002,
371,flip_ud,geometry,0,266,21181,15.039140167606002,
371,identity,geometry,0,266,21181,15.039140167606002,
371,rot180,geometry,0,266,21181,15.039140167606002,
371,rot90_ccw_py,geometry,0,266,21181,15.039140167606002,
371,rot90_cw_py,geometry,0,266,21181,15.039140167606002,
371,transpose,geometry,0,266,21181,15.039140167606002,
256,flip_lr,geometry,0,266,21123,15.041882226812756,
256,flip_ud,geometry,0,266,21123,15.041882226812756,
256,identity,geometry,0,266,21123,15.041882226812756,
256,rot180,geometry,0,266,21123,15.041882226812756,
256,rot90_ccw_py,geometry,0,266,21123,15.041882226812756,
256,rot90_cw_py,geometry,0,266,21123,15.041882226812756,
256,transpose,geometry,0,266,21123,15.041882226812756,
397,flip_lr,geometry,0,266,21041,15.045771805760689,
397,flip_ud,geometry,0,266,21041,15.045771805760689,
397,identity,geometry,0,266,21041,15.045771805760689,
397,rot180,geometry,0,266,21041,15.045771805760689,
397,rot90_ccw_py,geometry,0,266,21041,15.045771805760689,
397,rot90_cw_py,geometry,0,266,21041,15.045771805760689,
397,transpose,geometry,0,266,21041,15.045771805760689,
59,flip_lr,geometry,0,266,20387,15.077347278202861,
59,flip_ud,geometry,0,266,20387,15.077347278202861,
59,identity,geometry,0,266,20387,15.077347278202861,
59,rot180,geometry,0,266,20387,15.077347278202861,
59,rot90_ccw_py,geometry,0,266,20387,15.077347278202861,
59,rot90_cw_py,geometry,0,266,20387,15.077347278202861,
59,transpose,geometry,0,266,20387,15.077347278202861,
242,flip_lr,geometry,0,266,20119,15.090580078810763,
242,flip_ud,geometry,0,266,20119,15.090580078810763,
242,identity,geometry,0,266,20119,15.090580078810763,
242,rot180,geometry,0,266,20119,15.090580078810763,
242,rot90_ccw_py,geometry,0,266,20119,15.090580078810763,
242,rot90_cw_py,geometry,0,266,20119,15.090580078810763,
242,transpose,geometry,0,266,20119,15.090580078810763,
143,flip_lr,geometry,0,266,19441,15.12486048297936,
143,flip_ud,geometry,0,266,19441,15.12486048297936,
143,identity,geometry,0,266,19441,15.12486048297936,
143,rot180,geometry,0,266,19441,15.12486048297936,
143,rot90_ccw_py,geometry,0,266,19441,15.12486048297936,
143,rot90_cw_py,geometry,0,266,19441,15.12486048297936,
143,transpose,geometry,0,266,19441,15.12486048297936,
341,flip_lr,geometry,0,266,18865,15.15493636760159,
341,flip_ud,geometry,0,266,18865,15.15493636760159,
341,identity,geometry,0,266,18865,15.15493636760159,
341,rot180,geometry,0,266,18865,15.15493636760159,
341,rot90_ccw_py,geometry,0,266,18865,15.15493636760159,
341,rot90_cw_py,geometry,0,266,18865,15.15493636760159,
341,transpose,geometry,0,266,18865,15.15493636760159,
31,flip_lr,geometry,0,266,18616,15.168223295017873,
31,flip_ud,geometry,0,266,18616,15.168223295017873,
31,identity,geometry,0,266,18616,15.168223295017873,
31,rot180,geometry,0,266,18616,15.168223295017873,
31,rot90_ccw_py,geometry,0,266,18616,15.168223295017873,
31,rot90_cw_py,geometry,0,266,18616,15.168223295017873,
31,transpose,geometry,0,266,18616,15.168223295017873,
217,flip_lr,geometry,0,266,17924,15.206104124093967,
217,flip_ud,geometry,0,266,17924,15.206104124093967,
217,identity,geometry,0,266,17924,15.206104124093967,
217,rot180,geometry,0,266,17924,15.206104124093967,
217,rot90_ccw_py,geometry,0,266,17924,15.206104124093967,
217,rot90_cw_py,geometry,0,266,17924,15.206104124093967,
217,transpose,geometry,0,266,17924,15.206104124093967,
354,flip_lr,geometry,0,266,17007,15.258619697007587,
354,flip_ud,geometry,0,266,17007,15.258619697007587,
354,identity,geometry,0,266,17007,15.258619697007587,
354,rot180,geometry,0,266,17007,15.258619697007587,
354,rot90_ccw_py,geometry,0,266,17007,15.258619697007587,
354,rot90_cw_py,geometry,0,266,17007,15.258619697007587,
354,transpose,geometry,0,266,17007,15.258619697007587,
119,flip_lr,geometry,0,266,16640,15.280435285624801,
119,flip_ud,geometry,0,266,16640,15.280435285624801,
119,identity,geometry,0,266,16640,15.280435285624801,
119,rot180,geometry,0,266,16640,15.280435285624801,
119,rot90_ccw_py,geometry,0,266,16640,15.280435285624801,
119,rot90_cw_py,geometry,0,266,16640,15.280435285624801,
119,transpose,geometry,0,266,16640,15.280435285624801,
199,flip_lr,geometry,0,266,16157,15.30989132872317,
199,flip_ud,geometry,0,266,16157,15.30989132872317,
199,identity,geometry,0,266,16157,15.30989132872317,
199,rot180,geometry,0,266,16157,15.30989132872317,
199,rot90_ccw_py,geometry,0,266,16157,15.30989132872317,
199,rot90_cw_py,geometry,0,266,16157,15.30989132872317,
199,transpose,geometry,0,266,16157,15.30989132872317,
361,flip_lr,geometry,0,266,15917,15.324857000570146,
361,flip_ud,geometry,0,266,15917,15.324857000570146,
361,identity,geometry,0,266,15917,15.324857000570146,
361,rot180,geometry,0,266,15917,15.324857000570146,
361,rot90_ccw_py,geometry,0,266,15917,15.324857000570146,
361,rot90_cw_py,geometry,0,266,15917,15.324857000570146,
361,transpose,geometry,0,266,15917,15.324857000570146,
35,flip_lr,geometry,0,266,15363,15.36028269986934,
35,flip_ud,geometry,0,266,15363,15.36028269986934,
35,identity,geometry,0,266,15363,15.36028269986934,
35,rot180,geometry,0,266,15363,15.36028269986934,
35,rot90_ccw_py,geometry,0,266,15363,15.36028269986934,
35,rot90_cw_py,geometry,0,266,15363,15.36028269986934,
35,transpose,geometry,0,266,15363,15.36028269986934,
277,flip_lr,geometry,0,266,14617,15.410059486110708,
277,flip_ud,geometry,0,266,14617,15.410059486110708,
277,identity,geometry,0,266,14617,15.410059486110708,
277,rot180,geometry,0,266,14617,15.410059486110708,
277,rot90_ccw_py,geometry,0,266,14617,15.410059486110708,
277,rot90_cw_py,geometry,0,266,14617,15.410059486110708,
277,transpose,geometry,0,266,14617,15.410059486110708,
304,flip_lr,geometry,0,266,14494,15.418509950330773,
304,flip_ud,geometry,0,266,14494,15.418509950330773,
304,identity,geometry,0,266,14494,15.418509950330773,
304,rot180,geometry,0,266,14494,15.418509950330773,
304,rot90_ccw_py,geometry,0,266,14494,15.418509950330773,
304,rot90_cw_py,geometry,0,266,14494,15.418509950330773,
304,transpose,geometry,0,266,14494,15.418509950330773,
237,flip_lr,geometry,0,266,14324,15.430308268881676,
237,flip_ud,geometry,0,266,14324,15.430308268881676,
237,identity,geometry,0,266,14324,15.430308268881676,
237,rot180,geometry,0,266,14324,15.430308268881676,
237,rot90_ccw_py,geometry,0,266,14324,15.430308268881676,
237,rot90_cw_py,geometry,0,266,14324,15.430308268881676,
237,transpose,geometry,0,266,14324,15.430308268881676,
246,flip_lr,geometry,0,266,13391,15.497661881504435,
246,flip_ud,geometry,0,266,13391,15.497661881504435,
246,identity,geometry,0,266,13391,15.497661881504435,
246,rot180,geometry,0,266,13391,15.497661881504435,
246,rot90_ccw_py,geometry,0,266,13391,15.497661881504435,
246,rot90_cw_py,geometry,0,266,13391,15.497661881504435,
246,transpose,geometry,0,266,13391,15.497661881504435,
68,flip_lr,geometry,0,266,12589,15.55942130423374,
68,flip_ud,geometry,0,266,12589,15.55942130423374,
68,identity,geometry,0,266,12589,15.55942130423374,
68,rot180,geometry,0,266,12589,15.55942130423374,
68,rot90_ccw_py,geometry,0,266,12589,15.55942130423374,
68,rot90_cw_py,geometry,0,266,12589,15.55942130423374,
68,transpose,geometry,0,266,12589,15.55942130423374,
260,flip_lr,geometry,0,266,12474,15.568598242913932,
260,flip_ud,geometry,0,266,12474,15.568598242913932,
260,identity,geometry,0,266,12474,15.568598242913932,
260,rot180,geometry,0,266,12474,15.568598242913932,
260,rot90_ccw_py,geometry,0,266,12474,15.568598242913932,
260,rot90_cw_py,geometry,0,266,12474,15.568598242913932,
260,transpose,geometry,0,266,12474,15.568598242913932,
134,flip_lr,geometry,0,266,12388,15.575516458906906,
134,flip_ud,geometry,0,266,12388,15.575516458906906,
134,identity,geometry,0,266,12388,15.575516458906906,
134,rot180,geometry,0,266,12388,15.575516458906906,
134,rot90_ccw_py,geometry,0,266,12388,15.575516458906906,
134,rot90_cw_py,geometry,0,266,12388,15.575516458906906,
134,transpose,geometry,0,266,12388,15.575516458906906,
342,flip_lr,geometry,0,266,12153,15.5946686681292,
342,flip_ud,geometry,0,266,12153,15.5946686681292,
342,identity,geometry,0,266,12153,15.5946686681292,
342,rot180,geometry,0,266,12153,15.5946686681292,
342,rot90_ccw_py,geometry,0,266,12153,15.5946686681292,
342,rot90_cw_py,geometry,0,266,12153,15.5946686681292,
342,transpose,geometry,0,266,12153,15.5946686681292,
30,flip_lr,geometry,0,266,11998,15.607504751786962,
30,flip_ud,geometry,0,266,11998,15.607504751786962,
30,identity,geometry,0,266,11998,15.607504751786962,
30,rot180,geometry,0,266,11998,15.607504751786962,
30,rot90_ccw_py,geometry,0,266,11998,15.607504751786962,
30,rot90_cw_py,geometry,0,266,11998,15.607504751786962,
30,transpose,geometry,0,266,11998,15.607504751786962,
41,flip_lr,geometry,0,266,11769,15.626775765122337,
41,flip_ud,geometry,0,266,11769,15.626775765122337,
41,identity,geometry,0,266,11769,15.626775765122337,
41,rot180,geometry,0,266,11769,15.626775765122337,
41,rot90_ccw_py,geometry,0,266,11769,15.626775765122337,
41,rot90_cw_py,geometry,0,266,11769,15.626775765122337,
41,transpose,geometry,0,266,11769,15.626775765122337,
290,flip_lr,geometry,0,266,11708,15.631972352188223,
290,flip_ud,geometry,0,266,11708,15.631972352188223,
290,identity,geometry,0,266,11708,15.631972352188223,
290,rot180,geometry,0,266,11708,15.631972352188223,
290,rot90_ccw_py,geometry,0,266,11708,15.631972352188223,
290,rot90_cw_py,geometry,0,266,11708,15.631972352188223,
290,transpose,geometry,0,266,11708,15.631972352188223,
78,flip_lr,geometry,0,266,11496,15.65024557224114,
78,flip_ud,geometry,0,266,11496,15.65024557224114,
78,identity,geometry,0,266,11496,15.65024557224114,
78,rot180,geometry,0,266,11496,15.65024557224114,
78,rot90_ccw_py,geometry,0,266,11496,15.65024557224114,
78,rot90_cw_py,geometry,0,266,11496,15.65024557224114,
78,transpose,geometry,0,266,11496,15.65024557224114,
190,flip_lr,geometry,0,266,11204,15.675973863620001,
190,flip_ud,geometry,0,266,11204,15.675973863620001,
190,identity,geometry,0,266,11204,15.675973863620001,
190,rot180,geometry,0,266,11204,15.675973863620001,
190,rot90_ccw_py,geometry,0,266,11204,15.675973863620001,
190,rot90_cw_py,geometry,0,266,11204,15.675973863620001,
190,transpose,geometry,0,266,11204,15.675973863620001,
360,flip_lr,geometry,0,266,11146,15.681164031870518,
360,flip_ud,geometry,0,266,11146,15.681164031870518,
360,identity,geometry,0,266,11146,15.681164031870518,
360,rot180,geometry,0,266,11146,15.681164031870518,
360,rot90_ccw_py,geometry,0,266,11146,15.681164031870518,
360,rot90_cw_py,geometry,0,266,11146,15.681164031870518,
360,transpose,geometry,0,266,11146,15.681164031870518,
188,flip_lr,geometry,0,266,10664,15.725371138141455,
188,flip_ud,geometry,0,266,10664,15.725371138141455,
188,identity,geometry,0,266,10664,15.725371138141455,
188,rot180,geometry,0,266,10664,15.725371138141455,
188,rot90_ccw_py,geometry,0,266,10664,15.725371138141455,
188,rot90_cw_py,geometry,0,266,10664,15.725371138141455,
188,transpose,geometry,0,266,10664,15.725371138141455,
329,flip_lr,geometry,0,266,10260,15.76399188127524,
329,flip_ud,geometry,0,266,10260,15.76399188127524,
329,identity,geometry,0,266,10260,15.76399188127524,
329,rot180,geometry,0,266,10260,15.76399188127524,
329,rot90_ccw_py,geometry,0,266,10260,15.76399188127524,
329,rot90_cw_py,geometry,0,266,10260,15.76399188127524,
329,transpose,geometry,0,266,10260,15.76399188127524,
315,flip_lr,geometry,0,266,9557,15.83497085073382,
315,flip_ud,geometry,0,266,9557,15.83497085073382,
315,identity,geometry,0,266,9557,15.83497085073382,
315,rot180,geometry,0,266,9557,15.83497085073382,
315,rot90_ccw_py,geometry,0,266,9557,15.83497085073382,
315,rot90_cw_py,geometry,0,266,9557,15.83497085073382,
315,transpose,geometry,0,266,9557,15.83497085073382,
24,flip_lr,geometry,0,266,9080,15.88617052840466,
24,flip_ud,geometry,0,266,9080,15.88617052840466,
24,identity,geometry,0,266,9080,15.88617052840466,
24,rot180,geometry,0,266,9080,15.88617052840466,
24,rot90_ccw_py,geometry,0,266,9080,15.88617052840466,
24,rot90_cw_py,geometry,0,266,9080,15.88617052840466,
24,transpose,geometry,0,266,9080,15.88617052840466,
269,flip_lr,geometry,0,266,8602,15.940249986656319,
269,flip_ud,geometry,0,266,8602,15.940249986656319,
269,identity,geometry,0,266,8602,15.940249986656319,
269,rot180,geometry,0,266,8602,15.940249986656319,
269,rot90_ccw_py,geometry,0,266,8602,15.940249986656319,
269,rot90_cw_py,geometry,0,266,8602,15.940249986656319,
269,transpose,geometry,0,266,8602,15.940249986656319,
314,flip_lr,geometry,0,266,8594,15.941180435665059,
314,flip_ud,geometry,0,266,8594,15.941180435665059,
314,identity,geometry,0,266,8594,15.941180435665059,
314,rot180,geometry,0,266,8594,15.941180435665059,
314,rot90_ccw_py,geometry,0,266,8594,15.941180435665059,
314,rot90_cw_py,geometry,0,266,8594,15.941180435665059,
314,transpose,geometry,0,266,8594,15.941180435665059,
42,flip_lr,geometry,0,266,8518,15.950063149516842,
42,flip_ud,geometry,0,266,8518,15.950063149516842,
42,identity,geometry,0,266,8518,15.950063149516842,
42,rot180,geometry,0,266,8518,15.950063149516842,
42,rot90_ccw_py,geometry,0,266,8518,15.950063149516842,
42,rot90_cw_py,geometry,0,266,8518,15.950063149516842,
42,transpose,geometry,0,266,8518,15.950063149516842,
372,flip_lr,geometry,0,266,7880,16.027916817148075,
372,flip_ud,geometry,0,266,7880,16.027916817148075,
372,identity,geometry,0,266,7880,16.027916817148075,
372,rot180,geometry,0,266,7880,16.027916817148075,
372,rot90_ccw_py,geometry,0,266,7880,16.027916817148075,
372,rot90_cw_py,geometry,0,266,7880,16.027916817148075,
372,transpose,geometry,0,266,7880,16.027916817148075,
40,flip_lr,geometry,0,266,7868,16.02944082049105,
40,flip_ud,geometry,0,266,7868,16.02944082049105,
40,identity,geometry,0,266,7868,16.02944082049105,
40,rot180,geometry,0,266,7868,16.02944082049105,
40,rot90_ccw_py,geometry,0,266,7868,16.02944082049105,
40,rot90_cw_py,geometry,0,266,7868,16.02944082049105,
40,transpose,geometry,0,266,7868,16.02944082049105,
302,flip_lr,geometry,0,266,7796,16.03863393937255,
302,flip_ud,geometry,0,266,7796,16.03863393937255,
302,identity,geometry,0,266,7796,16.03863393937255,
302,rot180,geometry,0,266,7796,16.03863393937255,
302,rot90_ccw_py,geometry,0,266,7796,16.03863393937255,
302,rot90_cw_py,geometry,0,266,7796,16.03863393937255,
302,transpose,geometry,0,266,7796,16.03863393937255,
7,flip_lr,geometry,0,266,7271,16.108350887349943,
7,flip_ud,geometry,0,266,7271,16.108350887349943,
7,identity,geometry,0,266,7271,16.108350887349943,
7,rot180,geometry,0,266,7271,16.108350887349943,
7,rot90_ccw_py,geometry,0,266,7271,16.108350887349943,
7,rot90_cw_py,geometry,0,266,7271,16.108350887349943,
7,transpose,geometry,0,266,7271,16.108350887349943,
43,flip_lr,geometry,0,266,7119,16.129477454896126,
43,flip_ud,geometry,0,266,7119,16.129477454896126,
43,identity,geometry,0,266,7119,16.129477454896126,
43,rot180,geometry,0,266,7119,16.129477454896126,
43,rot90_ccw_py,geometry,0,266,7119,16.129477454896126,
43,rot90_cw_py,geometry,0,266,7119,16.129477454896126,
43,transpose,geometry,0,266,7119,16.129477454896126,
105,flip_lr,geometry,0,266,7055,16.138508135713085,
105,flip_ud,geometry,0,266,7055,16.138508135713085,
105,identity,geometry,0,266,7055,16.138508135713085,
105,rot180,geometry,0,266,7055,16.138508135713085,
105,rot90_ccw_py,geometry,0,266,7055,16.138508135713085,
105,rot90_cw_py,geometry,0,266,7055,16.138508135713085,
105,transpose,geometry,0,266,7055,16.138508135713085,
259,flip_lr,geometry,0,266,6843,16.169018489047502,
259,flip_ud,geometry,0,266,6843,16.169018489047502,
259,identity,geometry,0,266,6843,16.169018489047502,
259,rot180,geometry,0,266,6843,16.169018489047502,
259,rot90_ccw_py,geometry,0,266,6843,16.169018489047502,
259,rot90_cw_py,geometry,0,266,6843,16.169018489047502,
259,transpose,geometry,0,266,6843,16.169018489047502,
352,flip_lr,geometry,0,266,6626,16.20124341714016,
352,flip_ud,geometry,0,266,6626,16.20124341714016,
352,identity,geometry,0,266,6626,16.20124341714016,
352,rot180,geometry,0,266,6626,16.20124341714016,
352,rot90_ccw_py,geometry,0,266,6626,16.20124341714016,
352,rot90_cw_py,geometry,0,266,6626,16.20124341714016,
352,transpose,geometry,0,266,6626,16.20124341714016,
100,flip_lr,geometry,0,266,6536,16.21491936346016,
100,flip_ud,geometry,0,266,6536,16.21491936346016,
100,identity,geometry,0,266,6536,16.21491936346016,
100,rot180,geometry,0,266,6536,16.21491936346016,
100,rot90_ccw_py,geometry,0,266,6536,16.21491936346016,
100,rot90_cw_py,geometry,0,266,6536,16.21491936346016,
100,transpose,geometry,0,266,6536,16.21491936346016,
121,flip_lr,geometry,0,266,6530,16.215837777729526,
121,flip_ud,geometry,0,266,6530,16.215837777729526,
121,identity,geometry,0,266,6530,16.215837777729526,
121,rot180,geometry,0,266,6530,16.215837777729526,
121,rot90_ccw_py,geometry,0,266,6530,16.215837777729526,
121,rot90_cw_py,geometry,0,266,6530,16.215837777729526,
121,transpose,geometry,0,266,6530,16.215837777729526,
388,flip_lr,geometry,0,266,6468,16.225377779303003,
388,flip_ud,geometry,0,266,6468,16.225377779303003,
388,identity,geometry,0,266,6468,16.225377779303003,
388,rot180,geometry,0,266,6468,16.225377779303003,
388,rot90_ccw_py,geometry,0,266,6468,16.225377779303003,
388,rot90_cw_py,geometry,0,266,6468,16.225377779303003,
388,transpose,geometry,0,266,6468,16.225377779303003,
273,flip_lr,geometry,0,266,5937,16.311040765729324,
273,flip_ud,geometry,0,266,5937,16.311040765729324,
273,identity,geometry,0,266,5937,16.311040765729324,
273,rot180,geometry,0,266,5937,16.311040765729324,
273,rot90_ccw_py,geometry,0,266,5937,16.311040765729324,
273,rot90_cw_py,geometry,0,266,5937,16.311040765729324,
273,transpose,geometry,0,266,5937,16.311040765729324,
320,flip_lr,geometry,0,266,5190,16.445511023840066,
320,flip_ud,geometry,0,266,5190,16.445511023840066,
320,identity,geometry,0,266,5190,16.445511023840066,
320,rot180,geometry,0,266,5190,16.445511023840066,
320,rot90_ccw_py,geometry,0,266,5190,16.445511023840066,
320,rot90_cw_py,geometry,0,266,5190,16.445511023840066,
320,transpose,geometry,0,266,5190,16.445511023840066,
356,flip_lr,geometry,0,266,5002,16.482406888562437,
356,flip_ud,geometry,0,266,5002,16.482406888562437,
356,identity,geometry,0,266,5002,16.482406888562437,
356,rot180,geometry,0,266,5002,16.482406888562437,
356,rot90_ccw_py,geometry,0,266,5002,16.482406888562437,
356,rot90_cw_py,geometry,0,266,5002,16.482406888562437,
356,transpose,geometry,0,266,5002,16.482406888562437,
136,flip_lr,geometry,0,266,4837,16.515950027177016,
136,flip_ud,geometry,0,266,4837,16.515950027177016,
136,identity,geometry,0,266,4837,16.515950027177016,
136,rot180,geometry,0,266,4837,16.515950027177016,
136,rot90_ccw_py,geometry,0,266,4837,16.515950027177016,
136,rot90_cw_py,geometry,0,266,4837,16.515950027177016,
136,transpose,geometry,0,266,4837,16.515950027177016,
394,flip_lr,geometry,0,266,4753,16.53346872338599,
394,flip_ud,geometry,0,266,4753,16.53346872338599,
394,identity,geometry,0,266,4753,16.53346872338599,
394,rot180,geometry,0,266,4753,16.53346872338599,
394,rot90_ccw_py,geometry,0,266,4753,16.53346872338599,
394,rot90_cw_py,geometry,0,266,4753,16.53346872338599,
394,transpose,geometry,0,266,4753,16.53346872338599,
115,flip_lr,geometry,0,266,4122,16.675906238549594,
115,flip_ud,geometry,0,266,4122,16.675906238549594,
115,identity,geometry,0,266,4122,16.675906238549594,
115,rot180,geometry,0,266,4122,16.675906238549594,
115,rot90_ccw_py,geometry,0,266,4122,16.675906238549594,
115,rot90_cw_py,geometry,0,266,4122,16.675906238549594,
115,transpose,geometry,0,266,4122,16.675906238549594,
305,flip_lr,geometry,0,266,3952,16.71802294113224,
305,flip_ud,geometry,0,266,3952,16.71802294113224,
305,identity,geometry,0,266,3952,16.71802294113224,
305,rot180,geometry,0,266,3952,16.71802294113224,
305,rot90_ccw_py,geometry,0,266,3952,16.71802294113224,
305,rot90_cw_py,geometry,0,266,3952,16.71802294113224,
305,transpose,geometry,0,266,3952,16.71802294113224,
316,flip_lr,geometry,0,266,3903,16.730499232819383,
316,flip_ud,geometry,0,266,3903,16.730499232819383,
316,identity,geometry,0,266,3903,16.730499232819383,
316,rot180,geometry,0,266,3903,16.730499232819383,
316,rot90_ccw_py,geometry,0,266,3903,16.730499232819383,
316,rot90_cw_py,geometry,0,266,3903,16.730499232819383,
316,transpose,geometry,0,266,3903,16.730499232819383,
32,flip_lr,geometry,0,266,3405,16.86699978141639,
32,identity,geometry,0,266,3405,16.86699978141639,
32,rot180,geometry,0,266,3405,16.86699978141639,
32,rot90_ccw_py,geometry,0,266,3405,16.86699978141639,
32,rot90_cw_py,geometry,0,266,3405,16.86699978141639,
32,transpose,geometry,0,266,3405,16.86699978141639,
122,identity,geometry,0,266,2510,17.17196196787417,
122,rot90_ccw_py,geometry,0,266,2510,17.17196196787417,
122,rot90_cw_py,geometry,0,266,2510,17.17196196787417,
122,transpose,geometry,0,266,2510,17.17196196787417,
344,flip_lr,geometry,0,266,2510,17.17196196787417,
344,flip_ud,geometry,0,266,2510,17.17196196787417,
344,identity,geometry,0,266,2510,17.17196196787417,
344,rot180,geometry,0,266,2510,17.17196196787417,
344,rot90_ccw_py,geometry,0,266,2510,17.17196196787417,
344,rot90_cw_py,geometry,0,266,2510,17.17196196787417,
344,transpose,geometry,0,266,2510,17.17196196787417,
38,flip_lr,geometry,0,266,2193,17.306974251582112,
