task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
23,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Shape Matching,7,False,21433,15.027312930662868,21433,3.575757414120984,4.451226151474886,0.6784652133802478,COLOR_ROLE_COMPILER,25.974117254211883,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
117,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Object Detection | Reflection | Symmetry Completion,4,False,17992,15.202317506360849,18454,3.4261067729223527,4.301575510276255,0.27088097513060916,SYMMETRY_LINE_COMPILER,25.964837049645638,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
217,signature_lookup_current,sparse_edit_or_object_completion,,Spatial_and_Geometric,Object Detection | Tiling | Translation,4,False,17924,15.206104124093967,17924,3.396966220689885,4.272434958043787,0.36241395528631415,OBJECT_MOVE_COMPILER,25.92729320648439,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
61,region_partition_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | In-painting,4,False,18914,15.152342332424542,18914,3.45072801235931,4.326196749713212,0.0,COLOR_ROLE_COMPILER,25.706243023571467,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
375,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Cropping | Object Detection | Reflection | Symmetry Completion,4,False,15172,15.372793097191211,15172,3.2302772475926407,4.105745984946543,0.11446827454514441,CROP_SHAPE_COMPILER,25.555240846789168,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
350,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Flood Fill | Gravity | Object Detection,6,False,19831,15.10499835111417,19831,3.498071993669681,4.373540731023583,0.0,LOCAL_PREDICATE_FILL_COMPILER,25.490306911433695,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
298,region_partition_fill,sparse_edit_or_object_completion,,Color_and_Logical,Background Separation | Color Swapping | Filling Regions,2,False,14948,15.387667209394625,14948,3.215403135389227,4.090871872743129,0.0,LOCAL_PREDICATE_FILL_COMPILER,25.29429376175097,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
319,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,6,True,18368,15.181634700880707,18368,3.421435643903145,4.296904381257047,0.10223194590519391,CROP_SHAPE_COMPILER,25.183836731692267,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
246,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,4,False,13391,15.497661881504435,13391,3.105408463279417,3.9808772006333193,0.316802865438353,LOCAL_PREDICATE_FILL_COMPILER,25.10953002724964,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
304,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,4,True,14494,15.418509950330773,14494,3.1845603944530794,4.060029131806981,0.0,CROP_SHAPE_COMPILER,25.109237316134084,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
59,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,6,False,20387,15.077347278202861,20387,3.5257230665809907,4.401191803934893,0.06191610632864375,OBJECT_MOVE_COMPILER,24.749087508394517,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
102,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Flood Fill | Object Detection,4,False,12607,15.55799250576873,12607,3.0450778390151214,3.9205465763690235,0.20863442314451497,LOCAL_PREDICATE_FILL_COMPILER,24.58529361822311,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
35,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Collision Detection | Color Mapping | Color Swapping | Object Detection,5,False,15363,15.36028269986934,15363,3.2427876449145128,4.118256382268415,1.0569236516304752,COLOR_ROLE_COMPILER,24.543986296348397,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
237,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection,5,False,14324,15.430308268881676,14324,3.1727620759021757,4.048230813256078,0.49528563638297385,LOCAL_PREDICATE_FILL_COMPILER,24.281375859403123,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
199,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Shifting | Translation,6,False,16157,15.30989132872317,16157,3.293179016060682,4.168647753414584,0.0,LOCAL_PREDICATE_FILL_COMPILER,24.2609490457797,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
58,point_to_line_pattern,same_shape_global_transform,,Pattern_Recognition,Color Mapping | Filling Regions,6,False,16086,15.314295392535985,16105,3.2899554065491508,4.165424143903053,0.0,LOCAL_PREDICATE_FILL_COMPILER,24.241607388710513,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
277,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection,2,False,14617,15.410059486110708,14617,3.1930108586731443,4.068479596027046,0.0,COLOR_ROLE_COMPILER,24.159940101454474,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
361,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Object Detection | Reflection | Symmetry Completion | Translation,5,False,15917,15.324857000570146,15917,3.2782133442137056,4.153682081567608,0.6493266078028253,SYMMETRY_LINE_COMPILER,24.14514492640208,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
295,crop_resize,crop_or_resize,,Pattern_Recognition,Filling Regions | Translation,4,False,12190,15.591628777524683,12190,3.011441567259169,3.886910304613071,0.0,CROP_SHAPE_COMPILER,24.070524352970622,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
290,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Cropping,3,True,11708,15.631972352188223,11708,2.971097992595629,3.846566729949531,0.0,CROP_SHAPE_COMPILER,23.828462904989383,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
124,crop_resize,crop_or_resize,,Pattern_Recognition,Filling Regions | Line Extrapolation | Shifting | Translation,4,True,11673,15.634966238347337,11673,2.968104106436515,3.843572843790417,0.0,CROP_SHAPE_COMPILER,23.8104995880347,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
374,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,6,False,15742,15.335912421297605,15742,3.2671579234862467,4.142626660840149,0.3356086787091712,COLOR_ROLE_COMPILER,23.608235508396845,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
354,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Shape Matching,6,False,17007,15.258619697007587,17007,3.3444506477762648,4.219919385130167,0.0,COLOR_ROLE_COMPILER,23.568578836073197,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
360,crop_resize,crop_or_resize,,Object_Based,Background Separation | Cropping | Object Detection,4,True,11146,15.681164031870518,11146,2.9219063129133342,3.7973750502672363,0.0,CROP_SHAPE_COMPILER,23.533312826895614,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
195,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Object Detection | Symmetry Completion,6,True,14229,15.436962585454308,14229,3.1661077593295435,4.0415764966834455,0.0,CROP_SHAPE_COMPILER,23.49852150539287,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
93,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Collision Detection | Color Mapping | Gravity | Object Detection,7,False,15458,15.354118052333183,15458,3.248952292450669,4.124421029804571,0.2092828814762786,OBJECT_MOVE_COMPILER,23.30951302633404,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
141,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Object Detection | Reflection | Symmetry Completion,5,False,15819,15.33103297180142,15819,3.2720373729824317,4.147506110336334,0.11454062112407826,SYMMETRY_LINE_COMPILER,23.305910118996316,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
188,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping,2,True,10664,15.725371138141455,10664,2.877699206642397,3.7531679439962993,0.0,CROP_SHAPE_COMPILER,23.26807018926999,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
260,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Symmetry Completion | Translation,4,False,12474,15.568598242913932,12474,3.0344721018699197,3.9099408392238217,0.0,SYMMETRY_LINE_COMPILER,23.208707560635126,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
125,region_partition_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Translation,5,False,13417,15.495722161409528,13417,3.1073481833743237,3.982816920728226,0.0,LOCAL_PREDICATE_FILL_COMPILER,23.14596404966155,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
391,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Filling Regions | Object Detection | Outlier Detection,4,True,10021,15.787561829941671,10021,2.815508514842181,3.690977252196083,0.0,CROP_SHAPE_COMPILER,22.894926038468693,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
68,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection | Translation,7,False,12589,15.55942130423374,12589,3.043649040550111,3.919117777904013,0.0,LOCAL_PREDICATE_FILL_COMPILER,22.763769192716275,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
41,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Flood Fill | Object Detection,5,False,11769,15.626775765122337,11769,2.9762945796615146,3.8517633170154166,0.24160244761288574,LOCAL_PREDICATE_FILL_COMPILER,22.722046098804025,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
342,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Object Detection | Sorting | Translation,6,False,12153,15.5946686681292,12153,3.0084016766546515,3.8838704140085536,0.7699996124375215,OBJECT_MOVE_COMPILER,22.7072844279998,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
134,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,7,True,12380,15.576162453761413,12388,3.027553885876946,3.9030226232308483,0.0,CROP_SHAPE_COMPILER,22.667198264677285,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
50,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Flood Fill | Object Detection,4,False,9475,15.843587970049374,9475,2.7594823747344783,3.6349511120883804,0.03534012573262579,LOCAL_PREDICATE_FILL_COMPILER,22.611779386421418,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
315,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,3,True,9557,15.83497085073382,9557,2.7680994940500323,3.6435682314039344,0.0,CROP_SHAPE_COMPILER,22.610471913715802,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
355,signature_lookup_current,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Outlier Detection,6,True,11795,15.624569008158225,11795,2.9785013366256265,3.8539700739795286,0.014775859206723752,CROP_SHAPE_COMPILER,22.395046757979454,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
297,line_grid_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Tiling,4,False,9172,15.876089356022204,9172,2.726980988761648,3.60244972611555,0.0,LOCAL_PREDICATE_FILL_COMPILER,22.363760881985495,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
3,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Tiling,4,True,9102,15.883750551423413,9102,2.719319793360439,3.5947885307143412,0.0,CROP_SHAPE_COMPILER,22.317793709578243,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
249,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,2,True,8999,15.895131260966052,8999,2.7079390838178004,3.5834078211717024,0.0,CROP_SHAPE_COMPILER,22.24950945232241,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
153,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection | Sorting,7,True,11212,15.675260087715321,11212,2.927810257068531,3.803278994422433,0.0,CROP_SHAPE_COMPILER,22.068736491826794,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
190,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Line Extrapolation | Object Detection | Translation,5,False,11204,15.675973863620001,11204,2.9270964811638507,3.8025652185177528,0.6496582705917646,SYMMETRY_LINE_COMPILER,22.03894124228636,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
329,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Outlier Detection,3,False,10260,15.76399188127524,10260,2.8390784635086117,3.7145472008625138,0.0,COLOR_ROLE_COMPILER,22.03634573046728,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
250,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,5,False,12141,15.595656566456025,12141,3.0074137783278267,3.882882515681729,0.3028139674259709,OBJECT_MOVE_COMPILER,22.000578570521526,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
12,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Object Detection | Symmetry Completion | Translation,6,False,12639,15.555457449352874,12639,3.0476128954309782,3.9230816327848803,0.11971345218624485,SYMMETRY_LINE_COMPILER,21.967122500280844,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
274,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,4,True,8581,15.942694264192879,8581,2.6603760805909733,3.5358448179448754,0.0,CROP_SHAPE_COMPILER,21.964131432961448,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
332,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping,2,False,8990,15.896131872534333,8990,2.7069384722495187,3.5824072096034207,0.4213300034625931,COLOR_ROLE_COMPILER,21.87550078810661,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
312,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection,3,False,9979,15.791761836115688,9979,2.811308508668164,3.686777246022066,0.0,COLOR_ROLE_COMPILER,21.869726001424592,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
94,region_partition_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Translation,6,False,10453,15.745355702467293,10453,2.8577146423165587,3.7331833796704608,0.0,LOCAL_PREDICATE_FILL_COMPILER,21.64816280331496,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
30,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,6,False,11998,15.607504751786962,11998,2.99556559299689,3.871034330350792,0.0,OBJECT_MOVE_COMPILER,21.475268507396947,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
362,region_partition_fill,sparse_edit_or_object_completion,,Object_Based,Gravity | Object Detection | Shifting,5,False,11939,15.612434368654611,11939,2.9906359761292407,3.8661047134831428,0.0,OBJECT_MOVE_COMPILER,21.445690806191053,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
39,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping | Object Detection,3,True,7772,16.04171718950267,7772,2.561353155281182,3.436821892635084,0.0,CROP_SHAPE_COMPILER,21.3699938811027,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
345,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Gravity | Shifting | Translation,5,False,11716,15.631289292052376,11716,2.971781052731476,3.847249790085378,0.0,OBJECT_MOVE_COMPILER,21.332561265804465,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
225,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Object Detection | Reflection | Sorting | Symmetry Completion | Tiling,6,False,11078,15.68728356140695,11078,2.915786783376902,3.791255520730804,0.16734134546922697,SYMMETRY_LINE_COMPILER,21.24760766788086,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
78,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Collision Detection | Color Mapping | Gravity | Object Detection,6,False,11496,15.65024557224114,11496,2.952824772542712,3.828293509896614,0.0,OBJECT_MOVE_COMPILER,21.21882358467188,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
327,crop_resize,crop_or_resize,,Pattern_Recognition,Line Extrapolation | Shifting | Translation,4,True,7548,16.07096209351156,7548,2.532108251272291,3.407576988626193,0.0,CROP_SHAPE_COMPILER,21.194524457049354,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
45,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Sorting,4,False,7425,16.0873920363291,7428,2.5160822672564507,3.3915510046103527,0.0,LOCAL_PREDICATE_FILL_COMPILER,21.098368552954312,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
346,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection | Outlier Detection,6,True,9178,15.875435405045222,9178,2.72763493973863,3.603103677092532,0.0,CROP_SHAPE_COMPILER,20.86768458784739,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
40,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping,2,False,7868,16.02944082049105,7868,2.5736295242928016,3.4490982616467036,0.27991700980235734,COLOR_ROLE_COMPILER,20.863527609875952,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
24,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection,6,False,9080,15.88617052840466,9080,2.7168998163791915,3.5923685537330936,0.0,LOCAL_PREDICATE_FILL_COMPILER,20.803273847690757,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
105,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions,4,False,7055,16.138508135713085,7055,2.464562209070767,3.340030946424669,0.0,LOCAL_PREDICATE_FILL_COMPILER,20.78924820384021,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
28,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shifting | Translation,7,False,8990,15.896131872534333,8990,2.7069384722495187,3.5824072096034207,0.0,LOCAL_PREDICATE_FILL_COMPILER,20.74350578291272,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
259,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection,4,True,6843,16.169018489047502,6843,2.4340518557363495,3.3095205930902516,0.0,CROP_SHAPE_COMPILER,20.606186083833705,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
248,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Swapping | Line Extrapolation | Translation,4,False,6572,16.20942652084284,6581,2.3950123332399684,3.2704810705938705,0.8064576317222958,SYMMETRY_LINE_COMPILER,20.581635396438863,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
269,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Filling Regions | Magnification | Object Detection | Sorting | Tiling,6,True,8602,15.940249986656319,8602,2.662820358127533,3.538289095481435,0.0,CROP_SHAPE_COMPILER,20.478797098180806,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
357,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Shifting,3,False,6572,16.20942652084284,6581,2.3950123332399684,3.2704810705938705,0.0,LOCAL_PREDICATE_FILL_COMPILER,20.37194894885542,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
212,line_grid_fill,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity | Object Detection,6,False,9870,15.802744867572473,9969,2.810305901806556,3.685774639160458,0.0,OBJECT_MOVE_COMPILER,20.363710360254945,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
369,line_grid_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection | Sorting,3,False,7729,16.04726523289313,7729,2.5558051118907237,3.4312738492446258,0.0,COLOR_ROLE_COMPILER,20.33670562075995,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
