task_id,rule_family,fit_status,validation_status,passed,failed,current_cost,expected_cost_upper_bound,projected_gain,priority,proof,lowering_plan,leakage_risk,private_risk
173,constant_output,skipped,not_run,0,0,8475,,,,train outputs differ,,low: train-only fit,unknown
173,fixed_crop_color_map,skipped,not_run,0,0,8475,,,,no crop/color map fits train example,,low: train-only fit,unknown
173,fixed_sparse_edit,skipped,not_run,0,0,8475,,,,edit conflict,,low: train-only fit,unknown
173,global_transform_color_map,skipped,not_run,0,0,8475,,,,no transform+color map fits train,,low: train-only fit,unknown
174,bbox_crop_color_map,skipped,not_run,0,0,12963,,,,no bbox crop fits train,,low: train-only fit,unknown
174,color_map,skipped,not_run,0,0,12963,,,,no nontrivial consistent color map,,low: train-only fit,unknown
174,constant_output,skipped,not_run,0,0,12963,,,,train outputs differ,,low: train-only fit,unknown
174,fixed_crop_color_map,skipped,not_run,0,0,12963,,,,no common crop/color map,,low: train-only fit,unknown
174,fixed_sparse_edit,skipped,not_run,0,0,12963,,,,shape mismatch,,low: train-only fit,unknown
174,global_transform_color_map,skipped,not_run,0,0,12963,,,,no transform+color map fits train,,low: train-only fit,unknown
177,bbox_crop_color_map,skipped,not_run,0,0,23171,,,,no bbox crop fits train,,low: train-only fit,unknown
177,color_map,skipped,not_run,0,0,23171,,,,no nontrivial consistent color map,,low: train-only fit,unknown
177,constant_output,skipped,not_run,0,0,23171,,,,train outputs differ,,low: train-only fit,unknown
177,fixed_crop_color_map,skipped,not_run,0,0,23171,,,,no crop/color map fits train example,,low: train-only fit,unknown
177,fixed_sparse_edit,skipped,not_run,0,0,23171,,,,shape mismatch,,low: train-only fit,unknown
177,global_transform_color_map,skipped,not_run,0,0,23171,,,,no transform+color map fits train,,low: train-only fit,unknown
178,bbox_crop_color_map,skipped,not_run,0,0,13497,,,,no bbox crop fits train,,low: train-only fit,unknown
178,color_map,skipped,not_run,0,0,13497,,,,no nontrivial consistent color map,,low: train-only fit,unknown
178,constant_output,skipped,not_run,0,0,13497,,,,train outputs differ,,low: train-only fit,unknown
178,fixed_crop_color_map,skipped,not_run,0,0,13497,,,,no common crop/color map,,low: train-only fit,unknown
178,fixed_sparse_edit,skipped,not_run,0,0,13497,,,,shape mismatch,,low: train-only fit,unknown
178,global_transform_color_map,skipped,not_run,0,0,13497,,,,no transform+color map fits train,,low: train-only fit,unknown
182,bbox_crop_color_map,skipped,not_run,0,0,12364,,,,no bbox crop fits train,,low: train-only fit,unknown
182,color_map,skipped,not_run,0,0,12364,,,,no nontrivial consistent color map,,low: train-only fit,unknown
182,constant_output,skipped,not_run,0,0,12364,,,,train outputs differ,,low: train-only fit,unknown
182,fixed_crop_color_map,skipped,not_run,0,0,12364,,,,no crop/color map fits train example,,low: train-only fit,unknown
182,fixed_sparse_edit,skipped,not_run,0,0,12364,,,,edit conflict,,low: train-only fit,unknown
182,global_transform_color_map,skipped,not_run,0,0,12364,,,,no transform+color map fits train,,low: train-only fit,unknown
183,bbox_crop_color_map,skipped,not_run,0,0,17795,,,,no bbox crop fits train,,low: train-only fit,unknown
183,color_map,skipped,not_run,0,0,17795,,,,no nontrivial consistent color map,,low: train-only fit,unknown
183,constant_output,skipped,not_run,0,0,17795,,,,train outputs differ,,low: train-only fit,unknown
183,fixed_crop_color_map,skipped,not_run,0,0,17795,,,,no crop/color map fits train example,,low: train-only fit,unknown
183,fixed_sparse_edit,skipped,not_run,0,0,17795,,,,shape mismatch,,low: train-only fit,unknown
183,global_transform_color_map,skipped,not_run,0,0,17795,,,,no transform+color map fits train,,low: train-only fit,unknown
184,bbox_crop_color_map,skipped,not_run,0,0,12387,,,,no bbox crop fits train,,low: train-only fit,unknown
184,color_map,skipped,not_run,0,0,12387,,,,no nontrivial consistent color map,,low: train-only fit,unknown
184,constant_output,skipped,not_run,0,0,12387,,,,train outputs differ,,low: train-only fit,unknown
184,fixed_crop_color_map,skipped,not_run,0,0,12387,,,,no crop/color map fits train example,,low: train-only fit,unknown
184,fixed_sparse_edit,skipped,not_run,0,0,12387,,,,shape mismatch,,low: train-only fit,unknown
184,global_transform_color_map,skipped,not_run,0,0,12387,,,,no transform+color map fits train,,low: train-only fit,unknown
185,bbox_crop_color_map,skipped,not_run,0,0,13431,,,,no bbox crop fits train,,low: train-only fit,unknown
185,color_map,skipped,not_run,0,0,13431,,,,no nontrivial consistent color map,,low: train-only fit,unknown
185,constant_output,skipped,not_run,0,0,13431,,,,train outputs differ,,low: train-only fit,unknown
185,fixed_crop_color_map,skipped,not_run,0,0,13431,,,,no crop/color map fits train example,,low: train-only fit,unknown
185,fixed_sparse_edit,skipped,not_run,0,0,13431,,,,shape mismatch,,low: train-only fit,unknown
185,global_transform_color_map,skipped,not_run,0,0,13431,,,,no transform+color map fits train,,low: train-only fit,unknown
189,bbox_crop_color_map,skipped,not_run,0,0,17571,,,,no bbox crop fits train,,low: train-only fit,unknown
189,color_map,skipped,not_run,0,0,17571,,,,no nontrivial consistent color map,,low: train-only fit,unknown
189,constant_output,skipped,not_run,0,0,17571,,,,train outputs differ,,low: train-only fit,unknown
189,fixed_crop_color_map,skipped,not_run,0,0,17571,,,,no crop/color map fits train example,,low: train-only fit,unknown
189,fixed_sparse_edit,skipped,not_run,0,0,17571,,,,shape mismatch,,low: train-only fit,unknown
189,global_transform_color_map,skipped,not_run,0,0,17571,,,,no transform+color map fits train,,low: train-only fit,unknown
190,bbox_crop_color_map,skipped,not_run,0,0,5851,,,,no bbox crop fits train,,low: train-only fit,unknown
190,color_map,skipped,not_run,0,0,5851,,,,no nontrivial consistent color map,,low: train-only fit,unknown
190,constant_output,skipped,not_run,0,0,5851,,,,train outputs differ,,low: train-only fit,unknown
190,fixed_crop_color_map,skipped,not_run,0,0,5851,,,,no crop/color map fits train example,,low: train-only fit,unknown
190,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,5851,2640,0.000000,0.000000,fixed_cells=14; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
190,global_transform_color_map,skipped,not_run,0,0,5851,,,,no transform+color map fits train,,low: train-only fit,unknown
191,bbox_crop_color_map,skipped,not_run,0,0,36076,,,,no bbox crop fits train,,low: train-only fit,unknown
191,color_map,skipped,not_run,0,0,36076,,,,no nontrivial consistent color map,,low: train-only fit,unknown
191,constant_output,skipped,not_run,0,0,36076,,,,train outputs differ,,low: train-only fit,unknown
191,fixed_crop_color_map,skipped,not_run,0,0,36076,,,,no crop/color map fits train example,,low: train-only fit,unknown
191,fixed_sparse_edit,skipped,not_run,0,0,36076,,,,too many fixed edits: 94,,low: train-only fit,unknown
191,global_transform_color_map,skipped,not_run,0,0,36076,,,,no transform+color map fits train,,low: train-only fit,unknown
192,bbox_crop_color_map,skipped,not_run,0,0,9231,,,,no bbox crop fits train,,low: train-only fit,unknown
192,color_map,skipped,not_run,0,0,9231,,,,no nontrivial consistent color map,,low: train-only fit,unknown
192,constant_output,skipped,not_run,0,0,9231,,,,train outputs differ,,low: train-only fit,unknown
192,fixed_crop_color_map,skipped,not_run,0,0,9231,,,,no crop/color map fits train example,,low: train-only fit,unknown
192,fixed_sparse_edit,skipped,not_run,0,0,9231,,,,edit conflict,,low: train-only fit,unknown
192,global_transform_color_map,skipped,not_run,0,0,9231,,,,no transform+color map fits train,,low: train-only fit,unknown
193,bbox_crop_color_map,skipped,not_run,0,0,11099,,,,no bbox crop fits train,,low: train-only fit,unknown
193,color_map,skipped,not_run,0,0,11099,,,,no nontrivial consistent color map,,low: train-only fit,unknown
193,constant_output,skipped,not_run,0,0,11099,,,,train outputs differ,,low: train-only fit,unknown
193,fixed_crop_color_map,skipped,not_run,0,0,11099,,,,no crop/color map fits train example,,low: train-only fit,unknown
193,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,11099,3060,0.000000,0.000000,fixed_cells=21; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
193,global_transform_color_map,skipped,not_run,0,0,11099,,,,no transform+color map fits train,,low: train-only fit,unknown
196,bbox_crop_color_map,skipped,not_run,0,0,18011,,,,no bbox crop fits train,,low: train-only fit,unknown
196,color_map,skipped,not_run,0,0,18011,,,,no nontrivial consistent color map,,low: train-only fit,unknown
196,constant_output,skipped,not_run,0,0,18011,,,,train outputs differ,,low: train-only fit,unknown
196,fixed_crop_color_map,skipped,not_run,0,0,18011,,,,no crop/color map fits train example,,low: train-only fit,unknown
196,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,18011,4860,0.000000,0.000000,fixed_cells=51; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
196,global_transform_color_map,skipped,not_run,0,0,18011,,,,no transform+color map fits train,,low: train-only fit,unknown
197,bbox_crop_color_map,skipped,not_run,0,0,14567,,,,no bbox crop fits train,,low: train-only fit,unknown
197,color_map,skipped,not_run,0,0,14567,,,,no nontrivial consistent color map,,low: train-only fit,unknown
197,constant_output,skipped,not_run,0,0,14567,,,,train outputs differ,,low: train-only fit,unknown
197,fixed_crop_color_map,skipped,not_run,0,0,14567,,,,no crop/color map fits train example,,low: train-only fit,unknown
197,fixed_sparse_edit,skipped,not_run,0,0,14567,,,,edit conflict,,low: train-only fit,unknown
197,global_transform_color_map,skipped,not_run,0,0,14567,,,,no transform+color map fits train,,low: train-only fit,unknown
201,bbox_crop_color_map,skipped,not_run,0,0,22224,,,,no bbox crop fits train,,low: train-only fit,unknown
201,color_map,skipped,not_run,0,0,22224,,,,no nontrivial consistent color map,,low: train-only fit,unknown
201,constant_output,skipped,not_run,0,0,22224,,,,train outputs differ,,low: train-only fit,unknown
201,fixed_crop_color_map,skipped,not_run,0,0,22224,,,,no crop/color map fits train example,,low: train-only fit,unknown
201,fixed_sparse_edit,skipped,not_run,0,0,22224,,,,shape mismatch,,low: train-only fit,unknown
201,global_transform_color_map,skipped,not_run,0,0,22224,,,,no transform+color map fits train,,low: train-only fit,unknown
202,bbox_crop_color_map,skipped,not_run,0,0,19206,,,,no bbox crop fits train,,low: train-only fit,unknown
202,color_map,skipped,not_run,0,0,19206,,,,no nontrivial consistent color map,,low: train-only fit,unknown
202,constant_output,skipped,not_run,0,0,19206,,,,train outputs differ,,low: train-only fit,unknown
202,fixed_crop_color_map,skipped,not_run,0,0,19206,,,,no crop/color map fits train example,,low: train-only fit,unknown
202,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,19206,4740,0.000000,0.000000,fixed_cells=49; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
202,global_transform_color_map,skipped,not_run,0,0,19206,,,,no transform+color map fits train,,low: train-only fit,unknown
204,bbox_crop_color_map,skipped,not_run,0,0,56171,,,,no bbox crop fits train,,low: train-only fit,unknown
204,color_map,skipped,not_run,0,0,56171,,,,no nontrivial consistent color map,,low: train-only fit,unknown
204,constant_output,skipped,not_run,0,0,56171,,,,train outputs differ,,low: train-only fit,unknown
204,fixed_crop_color_map,skipped,not_run,0,0,56171,,,,no crop/color map fits train example,,low: train-only fit,unknown
204,fixed_sparse_edit,skipped,not_run,0,0,56171,,,,edit conflict,,low: train-only fit,unknown
204,global_transform_color_map,skipped,not_run,0,0,56171,,,,no transform+color map fits train,,low: train-only fit,unknown
205,bbox_crop_color_map,skipped,not_run,0,0,30083,,,,no bbox crop fits train,,low: train-only fit,unknown
205,color_map,skipped,not_run,0,0,30083,,,,no nontrivial consistent color map,,low: train-only fit,unknown
205,constant_output,skipped,not_run,0,0,30083,,,,train outputs differ,,low: train-only fit,unknown
205,fixed_crop_color_map,skipped,not_run,0,0,30083,,,,no crop/color map fits train example,,low: train-only fit,unknown
205,fixed_sparse_edit,skipped,not_run,0,0,30083,,,,shape mismatch,,low: train-only fit,unknown
205,global_transform_color_map,skipped,not_run,0,0,30083,,,,no transform+color map fits train,,low: train-only fit,unknown
206,bbox_crop_color_map,skipped,not_run,0,0,4795,,,,no bbox crop fits train,,low: train-only fit,unknown
206,color_map,skipped,not_run,0,0,4795,,,,no nontrivial consistent color map,,low: train-only fit,unknown
206,constant_output,skipped,not_run,0,0,4795,,,,train outputs differ,,low: train-only fit,unknown
206,fixed_crop_color_map,skipped,not_run,0,0,4795,,,,no crop/color map fits train example,,low: train-only fit,unknown
206,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,4795,2940,0.000000,0.000000,fixed_cells=19; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
206,global_transform_color_map,skipped,not_run,0,0,4795,,,,no transform+color map fits train,,low: train-only fit,unknown
208,bbox_crop_color_map,skipped,not_run,0,0,10875,,,,no bbox crop fits train,,low: train-only fit,unknown
208,color_map,skipped,not_run,0,0,10875,,,,no nontrivial consistent color map,,low: train-only fit,unknown
208,constant_output,skipped,not_run,0,0,10875,,,,train outputs differ,,low: train-only fit,unknown
208,fixed_crop_color_map,skipped,not_run,0,0,10875,,,,no crop/color map fits train example,,low: train-only fit,unknown
208,fixed_sparse_edit,skipped,not_run,0,0,10875,,,,edit conflict,,low: train-only fit,unknown
208,global_transform_color_map,skipped,not_run,0,0,10875,,,,no transform+color map fits train,,low: train-only fit,unknown
209,bbox_crop_color_map,skipped,not_run,0,0,59267,,,,no bbox crop fits train,,low: train-only fit,unknown
209,color_map,skipped,not_run,0,0,59267,,,,no nontrivial consistent color map,,low: train-only fit,unknown
209,constant_output,skipped,not_run,0,0,59267,,,,train outputs differ,,low: train-only fit,unknown
209,fixed_crop_color_map,skipped,not_run,0,0,59267,,,,no crop/color map fits train example,,low: train-only fit,unknown
209,fixed_sparse_edit,skipped,not_run,0,0,59267,,,,shape mismatch,,low: train-only fit,unknown
209,global_transform_color_map,skipped,not_run,0,0,59267,,,,no transform+color map fits train,,low: train-only fit,unknown
213,bbox_crop_color_map,skipped,not_run,0,0,20067,,,,no bbox crop fits train,,low: train-only fit,unknown
213,color_map,skipped,not_run,0,0,20067,,,,no nontrivial consistent color map,,low: train-only fit,unknown
213,constant_output,skipped,not_run,0,0,20067,,,,train outputs differ,,low: train-only fit,unknown
213,fixed_crop_color_map,skipped,not_run,0,0,20067,,,,no crop/color map fits train example,,low: train-only fit,unknown
213,fixed_sparse_edit,skipped,not_run,0,0,20067,,,,shape mismatch,,low: train-only fit,unknown
213,global_transform_color_map,skipped,not_run,0,0,20067,,,,no transform+color map fits train,,low: train-only fit,unknown
216,bbox_crop_color_map,skipped,not_run,0,0,38307,,,,no bbox crop fits train,,low: train-only fit,unknown
216,color_map,skipped,not_run,0,0,38307,,,,no nontrivial consistent color map,,low: train-only fit,unknown
216,constant_output,skipped,not_run,0,0,38307,,,,train outputs differ,,low: train-only fit,unknown
216,fixed_crop_color_map,skipped,not_run,0,0,38307,,,,no common crop/color map,,low: train-only fit,unknown
216,fixed_sparse_edit,skipped,not_run,0,0,38307,,,,shape mismatch,,low: train-only fit,unknown
216,global_transform_color_map,skipped,not_run,0,0,38307,,,,no transform+color map fits train,,low: train-only fit,unknown
217,bbox_crop_color_map,skipped,not_run,0,0,12475,,,,no bbox crop fits train,,low: train-only fit,unknown
217,color_map,skipped,not_run,0,0,12475,,,,no nontrivial consistent color map,,low: train-only fit,unknown
217,constant_output,skipped,not_run,0,0,12475,,,,train outputs differ,,low: train-only fit,unknown
217,fixed_crop_color_map,skipped,not_run,0,0,12475,,,,no crop/color map fits train example,,low: train-only fit,unknown
217,fixed_sparse_edit,skipped,not_run,0,0,12475,,,,edit conflict,,low: train-only fit,unknown
217,global_transform_color_map,skipped,not_run,0,0,12475,,,,no transform+color map fits train,,low: train-only fit,unknown
218,bbox_crop_color_map,skipped,not_run,0,0,12611,,,,no bbox crop fits train,,low: train-only fit,unknown
218,color_map,skipped,not_run,0,0,12611,,,,no nontrivial consistent color map,,low: train-only fit,unknown
218,constant_output,skipped,not_run,0,0,12611,,,,train outputs differ,,low: train-only fit,unknown
218,fixed_crop_color_map,skipped,not_run,0,0,12611,,,,no crop/color map fits train example,,low: train-only fit,unknown
218,fixed_sparse_edit,skipped,not_run,0,0,12611,,,,shape mismatch,,low: train-only fit,unknown
218,global_transform_color_map,skipped,not_run,0,0,12611,,,,no transform+color map fits train,,low: train-only fit,unknown
219,bbox_crop_color_map,skipped,not_run,0,0,18011,,,,no bbox crop fits train,,low: train-only fit,unknown
219,color_map,skipped,not_run,0,0,18011,,,,no nontrivial consistent color map,,low: train-only fit,unknown
219,constant_output,skipped,not_run,0,0,18011,,,,train outputs differ,,low: train-only fit,unknown
219,fixed_crop_color_map,skipped,not_run,0,0,18011,,,,no crop/color map fits train example,,low: train-only fit,unknown
219,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,18011,4200,0.000000,0.000000,fixed_cells=40; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
219,global_transform_color_map,skipped,not_run,0,0,18011,,,,no transform+color map fits train,,low: train-only fit,unknown
222,bbox_crop_color_map,skipped,not_run,0,0,52891,,,,no bbox crop fits train,,low: train-only fit,unknown
222,color_map,skipped,not_run,0,0,52891,,,,no nontrivial consistent color map,,low: train-only fit,unknown
222,constant_output,skipped,not_run,0,0,52891,,,,train outputs differ,,low: train-only fit,unknown
222,fixed_crop_color_map,skipped,not_run,0,0,52891,,,,no crop/color map fits train example,,low: train-only fit,unknown
222,fixed_sparse_edit,skipped,not_run,0,0,52891,,,,too many fixed edits: 176,,low: train-only fit,unknown
222,global_transform_color_map,skipped,not_run,0,0,52891,,,,no transform+color map fits train,,low: train-only fit,unknown
224,bbox_crop_color_map,skipped,not_run,0,0,17243,,,,no bbox crop fits train,,low: train-only fit,unknown
224,color_map,skipped,not_run,0,0,17243,,,,no nontrivial consistent color map,,low: train-only fit,unknown
224,constant_output,skipped,not_run,0,0,17243,,,,train outputs differ,,low: train-only fit,unknown
224,fixed_crop_color_map,skipped,not_run,0,0,17243,,,,no crop/color map fits train example,,low: train-only fit,unknown
224,fixed_sparse_edit,skipped,not_run,0,0,17243,,,,edit conflict,,low: train-only fit,unknown
224,global_transform_color_map,skipped,not_run,0,0,17243,,,,no transform+color map fits train,,low: train-only fit,unknown
225,bbox_crop_color_map,skipped,not_run,0,0,9371,,,,no bbox crop fits train,,low: train-only fit,unknown
225,color_map,skipped,not_run,0,0,9371,,,,no nontrivial consistent color map,,low: train-only fit,unknown
225,constant_output,skipped,not_run,0,0,9371,,,,train outputs differ,,low: train-only fit,unknown
225,fixed_crop_color_map,skipped,not_run,0,0,9371,,,,no crop/color map fits train example,,low: train-only fit,unknown
225,fixed_sparse_edit,skipped,not_run,0,0,9371,,,,edit conflict,,low: train-only fit,unknown
225,global_transform_color_map,skipped,not_run,0,0,9371,,,,no transform+color map fits train,,low: train-only fit,unknown
228,bbox_crop_color_map,skipped,not_run,0,0,5179,,,,no bbox crop fits train,,low: train-only fit,unknown
228,color_map,skipped,not_run,0,0,5179,,,,no nontrivial consistent color map,,low: train-only fit,unknown
228,constant_output,skipped,not_run,0,0,5179,,,,train outputs differ,,low: train-only fit,unknown
228,fixed_crop_color_map,skipped,not_run,0,0,5179,,,,no crop/color map fits train example,,low: train-only fit,unknown
228,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,5179,3240,0.000000,0.000000,fixed_cells=24; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
228,global_transform_color_map,skipped,not_run,0,0,5179,,,,no transform+color map fits train,,low: train-only fit,unknown
231,bbox_crop_color_map,skipped,not_run,0,0,30755,,,,no bbox crop fits train,,low: train-only fit,unknown
231,color_map,skipped,not_run,0,0,30755,,,,no nontrivial consistent color map,,low: train-only fit,unknown
231,constant_output,skipped,not_run,0,0,30755,,,,train outputs differ,,low: train-only fit,unknown
231,fixed_crop_color_map,skipped,not_run,0,0,30755,,,,output larger than input,,low: train-only fit,unknown
231,fixed_sparse_edit,skipped,not_run,0,0,30755,,,,shape mismatch,,low: train-only fit,unknown
231,global_transform_color_map,skipped,not_run,0,0,30755,,,,no transform+color map fits train,,low: train-only fit,unknown
232,bbox_crop_color_map,skipped,not_run,0,0,16283,,,,no bbox crop fits train,,low: train-only fit,unknown
232,color_map,skipped,not_run,0,0,16283,,,,no nontrivial consistent color map,,low: train-only fit,unknown
232,constant_output,skipped,not_run,0,0,16283,,,,train outputs differ,,low: train-only fit,unknown
232,fixed_crop_color_map,skipped,not_run,0,0,16283,,,,no crop/color map fits train example,,low: train-only fit,unknown
232,fixed_sparse_edit,skipped,not_run,0,0,16283,,,,edit conflict,,low: train-only fit,unknown
232,global_transform_color_map,skipped,not_run,0,0,16283,,,,no transform+color map fits train,,low: train-only fit,unknown
234,bbox_crop_color_map,skipped,not_run,0,0,26619,,,,no bbox crop fits train,,low: train-only fit,unknown
234,color_map,skipped,not_run,0,0,26619,,,,no nontrivial consistent color map,,low: train-only fit,unknown
234,constant_output,skipped,not_run,0,0,26619,,,,train outputs differ,,low: train-only fit,unknown
234,fixed_crop_color_map,skipped,not_run,0,0,26619,,,,no crop/color map fits train example,,low: train-only fit,unknown
234,fixed_sparse_edit,skipped,not_run,0,0,26619,,,,edit conflict,,low: train-only fit,unknown
234,global_transform_color_map,skipped,not_run,0,0,26619,,,,no transform+color map fits train,,low: train-only fit,unknown
237,bbox_crop_color_map,skipped,not_run,0,0,8729,,,,no bbox crop fits train,,low: train-only fit,unknown
237,color_map,skipped,not_run,0,0,8729,,,,no nontrivial consistent color map,,low: train-only fit,unknown
237,constant_output,skipped,not_run,0,0,8729,,,,train outputs differ,,low: train-only fit,unknown
237,fixed_crop_color_map,skipped,not_run,0,0,8729,,,,no crop/color map fits train example,,low: train-only fit,unknown
237,fixed_sparse_edit,skipped,not_run,0,0,8729,,,,edit conflict,,low: train-only fit,unknown
237,global_transform_color_map,skipped,not_run,0,0,8729,,,,no transform+color map fits train,,low: train-only fit,unknown
238,bbox_crop_color_map,skipped,not_run,0,0,20291,,,,no bbox crop fits train,,low: train-only fit,unknown
238,color_map,skipped,not_run,0,0,20291,,,,no nontrivial consistent color map,,low: train-only fit,unknown
238,constant_output,skipped,not_run,0,0,20291,,,,train outputs differ,,low: train-only fit,unknown
238,fixed_crop_color_map,skipped,not_run,0,0,20291,,,,no crop/color map fits train example,,low: train-only fit,unknown
238,fixed_sparse_edit,skipped,not_run,0,0,20291,,,,shape mismatch,,low: train-only fit,unknown
238,global_transform_color_map,skipped,not_run,0,0,20291,,,,no transform+color map fits train,,low: train-only fit,unknown
239,bbox_crop_color_map,skipped,not_run,0,0,17568,,,,no bbox crop fits train,,low: train-only fit,unknown
239,color_map,skipped,not_run,0,0,17568,,,,no nontrivial consistent color map,,low: train-only fit,unknown
239,constant_output,skipped,not_run,0,0,17568,,,,train outputs differ,,low: train-only fit,unknown
239,fixed_crop_color_map,skipped,not_run,0,0,17568,,,,output larger than input,,low: train-only fit,unknown
239,fixed_sparse_edit,skipped,not_run,0,0,17568,,,,shape mismatch,,low: train-only fit,unknown
239,global_transform_color_map,skipped,not_run,0,0,17568,,,,no transform+color map fits train,,low: train-only fit,unknown
240,bbox_crop_color_map,skipped,not_run,0,0,21627,,,,no bbox crop fits train,,low: train-only fit,unknown
240,color_map,skipped,not_run,0,0,21627,,,,no nontrivial consistent color map,,low: train-only fit,unknown
240,constant_output,skipped,not_run,0,0,21627,,,,train outputs differ,,low: train-only fit,unknown
240,fixed_crop_color_map,skipped,not_run,0,0,21627,,,,no crop/color map fits train example,,low: train-only fit,unknown
240,fixed_sparse_edit,skipped,not_run,0,0,21627,,,,edit conflict,,low: train-only fit,unknown
240,global_transform_color_map,skipped,not_run,0,0,21627,,,,no transform+color map fits train,,low: train-only fit,unknown
242,bbox_crop_color_map,skipped,not_run,0,0,12611,,,,no bbox crop fits train,,low: train-only fit,unknown
242,color_map,skipped,not_run,0,0,12611,,,,no nontrivial consistent color map,,low: train-only fit,unknown
242,constant_output,skipped,not_run,0,0,12611,,,,train outputs differ,,low: train-only fit,unknown
242,fixed_crop_color_map,skipped,not_run,0,0,12611,,,,no common crop/color map,,low: train-only fit,unknown
242,fixed_sparse_edit,skipped,not_run,0,0,12611,,,,shape mismatch,,low: train-only fit,unknown
242,global_transform_color_map,skipped,not_run,0,0,12611,,,,no transform+color map fits train,,low: train-only fit,unknown
243,bbox_crop_color_map,skipped,not_run,0,0,51195,,,,no bbox crop fits train,,low: train-only fit,unknown
243,color_map,skipped,not_run,0,0,51195,,,,no nontrivial consistent color map,,low: train-only fit,unknown
243,constant_output,skipped,not_run,0,0,51195,,,,train outputs differ,,low: train-only fit,unknown
243,fixed_crop_color_map,skipped,not_run,0,0,51195,,,,no crop/color map fits train example,,low: train-only fit,unknown
243,fixed_sparse_edit,skipped,not_run,0,0,51195,,,,too many fixed edits: 175,,low: train-only fit,unknown
243,global_transform_color_map,skipped,not_run,0,0,51195,,,,no transform+color map fits train,,low: train-only fit,unknown
244,bbox_crop_color_map,skipped,not_run,0,0,13731,,,,no bbox crop fits train,,low: train-only fit,unknown
244,color_map,skipped,not_run,0,0,13731,,,,no nontrivial consistent color map,,low: train-only fit,unknown
244,constant_output,skipped,not_run,0,0,13731,,,,train outputs differ,,low: train-only fit,unknown
244,fixed_crop_color_map,skipped,not_run,0,0,13731,,,,no crop/color map fits train example,,low: train-only fit,unknown
244,fixed_sparse_edit,skipped,not_run,0,0,13731,,,,shape mismatch,,low: train-only fit,unknown
244,global_transform_color_map,skipped,not_run,0,0,13731,,,,no transform+color map fits train,,low: train-only fit,unknown
245,bbox_crop_color_map,skipped,not_run,0,0,8818,,,,no bbox crop fits train,,low: train-only fit,unknown
245,color_map,skipped,not_run,0,0,8818,,,,no nontrivial consistent color map,,low: train-only fit,unknown
245,constant_output,skipped,not_run,0,0,8818,,,,train outputs differ,,low: train-only fit,unknown
245,fixed_crop_color_map,skipped,not_run,0,0,8818,,,,no crop/color map fits train example,,low: train-only fit,unknown
245,fixed_sparse_edit,skipped,not_run,0,0,8818,,,,edit conflict,,low: train-only fit,unknown
245,global_transform_color_map,skipped,not_run,0,0,8818,,,,no transform+color map fits train,,low: train-only fit,unknown
246,bbox_crop_color_map,skipped,not_run,0,0,9755,,,,no bbox crop fits train,,low: train-only fit,unknown
246,color_map,skipped,not_run,0,0,9755,,,,no nontrivial consistent color map,,low: train-only fit,unknown
246,constant_output,skipped,not_run,0,0,9755,,,,train outputs differ,,low: train-only fit,unknown
246,fixed_crop_color_map,skipped,not_run,0,0,9755,,,,no crop/color map fits train example,,low: train-only fit,unknown
246,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,9755,4140,0.000000,0.000000,fixed_cells=39; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
246,global_transform_color_map,skipped,not_run,0,0,9755,,,,no transform+color map fits train,,low: train-only fit,unknown
247,bbox_crop_color_map,skipped,not_run,0,0,15339,,,,no bbox crop fits train,,low: train-only fit,unknown
247,color_map,skipped,not_run,0,0,15339,,,,no nontrivial consistent color map,,low: train-only fit,unknown
247,constant_output,skipped,not_run,0,0,15339,,,,train outputs differ,,low: train-only fit,unknown
247,fixed_crop_color_map,skipped,not_run,0,0,15339,,,,no crop/color map fits train example,,low: train-only fit,unknown
247,fixed_sparse_edit,skipped,not_run,0,0,15339,,,,shape mismatch,,low: train-only fit,unknown
247,global_transform_color_map,skipped,not_run,0,0,15339,,,,no transform+color map fits train,,low: train-only fit,unknown
248,bbox_crop_color_map,skipped,not_run,0,0,2938,,,,no bbox crop fits train,,low: train-only fit,unknown
